Problem,Problem Type,Algorithm,Population Size,Constraints Number,Objectives Number,Archive Size,Mutation Type,Crossover Rate,Crossover Type,Number of Generations,Decision Variables Number,Reference Point,Execution Time,Hypervolume,Mutation Rate
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,1,Polynomial,0.9074,SBX,500,30,[1.02074765 1.0211188 ],8.8904,0.573335,0.819448
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,6,Polynomial,0.8414,SBX,300,30,[1.0513297  1.04728577],45.4397,0.529961,0.734786
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.7618,SBX,50,30,[1.05478003 1.0530106 ],3.7580,0.453036,0.589234
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,4,Polynomial,0.9424,SBX,150,30,[1.05051794 1.05968214],5.6888,0.520310,0.391711
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.9332,SBX,500,30,[1.04775302 1.05055145],55.1700,0.524286,0.849530
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,8,Polynomial,0.7164,SBX,100,30,[1.0382382  1.03842014],10.7157,0.582979,0.609070
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.9634,SBX,1000,30,[1.07494464 1.07518728],65.3872,0.482628,0.438272
BICOP1,Math,CMOEA/D-DMA,200,1,2,1,Polynomial,0.7979,SBX,300,10,[1.18553604 1.06820553],9.1969,0.841169,0.541694
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.9456,SBX,50,10,[1.23053357 1.0805134 ],0.6701,0.848865,0.363245
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.9010,SBX,1000,10,[1.18575071 1.06999837],53.2088,0.842255,0.144127
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.8932,SBX,50,10,[1.18583725 1.07063541],9.2489,0.842621,0.391152
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.8748,SBX,300,10,[1.18575879 1.07014649],26.7785,0.842780,0.093836
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.7999,SBX,500,10,[1.18583571 1.07430796],42.9816,0.843549,0.169693
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.7471,SBX,500,10,[1.18500799 1.03595918],5.7855,0.830730,0.468905
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.8526,SBX,150,10,[1.18566753 1.06591046],8.7088,0.841111,0.122554
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.7244,SBX,300,10,[1.18518403 1.04611749],26.2394,0.837409,0.042211
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.7447,SBX,150,10,[1.20075891 1.08076607],1.8834,0.840521,0.743263
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.7355,SBX,300,10,[1.18919253 1.0786859 ],3.2030,0.841037,0.027603
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.7678,SBX,500,10,[1.1859184  1.08013702],44.7521,0.845017,0.642036
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9528,SBX,50,10,[1.18856736 1.07860338],5.5000,0.841572,0.696899
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.7524,SBX,500,10,[1.18568166 1.07554928],14.6969,0.843112,0.455868
BICOP1,Math,CMOEA/D-DMA,400,1,2,6,Polynomial,0.7238,SBX,50,10,[1.19831887 1.07854792],5.2189,0.841792,0.842469
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.9146,SBX,50,10,[1.27756746 1.07454657],0.6617,0.862660,0.337020
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.7012,SBX,1000,10,[1.18592112 1.08004653],27.9584,0.843568,0.159247
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.7699,SBX,300,10,[1.18591983 1.07874143],39.0671,0.844895,0.164238
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.7524,SBX,50,10,[1.18574279 1.07110444],5.9808,0.842535,0.366165
BICOP1,Math,CMOEA/D-DMA,500,1,2,6,Polynomial,0.9931,SBX,50,10,[1.18590234 1.07685774],9.0086,0.844569,0.074576
BICOP1,Math,CMOEA/D-DMA,200,1,2,1,Polynomial,0.9523,SBX,300,10,[1.1858718  1.07764523],9.1092,0.842531,0.394801
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.7189,SBX,300,10,[1.1855987  1.07166458],16.5756,0.843490,0.324476
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8020,SBX,150,10,[1.18580357 1.07367301],4.6198,0.842046,0.208117
BICOP1,Math,CMOEA/D-DMA,200,1,2,4,Polynomial,0.8803,SBX,150,10,[1.18612146 1.07990792],4.7575,0.842678,0.417389
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.9679,SBX,500,10,[1.18576968 1.07055314],45.3591,0.840631,0.977864
BICOP1,Math,CMOEA/D-DMA,200,1,2,6,Polynomial,0.8344,SBX,150,10,[1.18564792 1.07771412],4.8352,0.843594,0.578880
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.9930,SBX,100,10,[1.18647478 1.10850508],1.2651,0.847623,0.480107
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.8499,SBX,500,10,[1.18589287 1.10541083],6.0056,0.847188,0.700496
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.9213,SBX,500,10,[1.18581167 1.07336604],63.5941,0.843816,0.189205
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.9519,SBX,1000,10,[1.18581659 1.1810564 ],84.3990,0.876735,0.129368
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.8537,SBX,50,10,[1.22180581 1.09474553],5.2438,0.851792,0.928358
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.7937,SBX,500,10,[1.18588151 1.07658354],42.9771,0.844304,0.231197
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.9184,SBX,50,10,[1.18681812 1.10330039],0.6718,0.839016,0.587375
BICOP1,Math,CMOEA/D-DMA,200,1,2,6,Polynomial,0.8138,SBX,100,10,[1.19690138 1.07358398],3.3123,0.838396,0.896897
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.7201,SBX,1000,10,[1.18582411 1.08780494],53.8265,0.847372,0.480999
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.8833,SBX,50,10,[1.18579141 1.07200419],9.0425,0.843180,0.249621
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.7298,SBX,150,10,[1.18925672 1.05037556],13.8253,0.838061,0.006365
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.9129,SBX,100,10,[1.18637338 1.06896982],6.2322,0.839727,0.728220
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.7377,SBX,150,10,[1.18576774 1.07267096],21.1209,0.843731,0.313254
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.8998,SBX,100,10,[1.18945936 1.0954316 ],1.3272,0.832656,0.941742
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.8527,SBX,150,10,[1.18596958 1.07866841],1.8064,0.838634,0.430558
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.8747,SBX,100,10,[1.18589387 1.08056819],9.9239,0.840161,0.919607
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8164,SBX,150,10,[1.18627121 1.06762833],9.0283,0.838133,0.879217
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.7240,SBX,500,10,[1.18588769 1.0767961 ],62.9112,0.844639,0.122595
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.8556,SBX,500,10,[1.18591574 1.08277039],45.3325,0.845484,0.796363
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9085,SBX,100,10,[1.18591601 1.08129021],10.2716,0.845070,0.458311
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.9346,SBX,500,10,[1.18593545 1.07881027],28.7647,0.843823,0.725961
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.8795,SBX,150,10,[1.18594662 1.07836589],8.9203,0.843661,0.387443
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.9824,SBX,100,10,[1.18583605 1.07343145],15.2683,0.843867,0.109881
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.7193,SBX,1000,10,[1.1858246  1.07341651],86.3720,0.843521,0.353074
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.8394,SBX,1000,10,[1.18577864 1.10286919],89.9844,0.853079,0.856782
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.9610,SBX,100,10,[1.18614663 1.07872607],10.0473,0.842553,0.736868
BICOP1,Math,CMOEA/D-DMA,200,1,2,4,Polynomial,0.7177,SBX,1000,10,[1.18591947 1.07907534],30.4987,0.842607,0.785973
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.7219,SBX,500,10,[1.18582709 1.07341357],62.4315,0.843721,0.032379
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.9595,SBX,1000,10,[1.1859887  1.08263192],129.0055,0.845199,0.996104
BICOP1,Math,CMOEA/D-DMA,300,1,2,1,Polynomial,0.7651,SBX,50,10,[1.28187041 1.08018852],3.5042,0.871040,0.054897
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.8051,SBX,500,10,[1.18585699 1.07416882],43.1096,0.843154,0.044060
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8071,SBX,150,10,[1.18560756 1.06442523],8.6903,0.839811,0.110626
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.7375,SBX,150,10,[1.18681466 1.0809822 ],9.0264,0.843521,0.739167
BICOP1,Math,CMOEA/D-DMA,500,1,2,4,Polynomial,0.9421,SBX,1000,10,[1.18583141 1.07377853],125.6985,0.843770,0.419765
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9438,SBX,300,10,[1.18569842 1.06844194],27.7150,0.842092,0.571208
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9816,SBX,300,10,[1.18573657 1.08139575],27.5222,0.846376,0.585159
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8472,SBX,50,10,[1.18551589 1.06723947],3.5806,0.842202,0.173168
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.9619,SBX,300,10,[1.18582099 1.07494928],8.8784,0.842762,0.189579
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.7371,SBX,500,10,[1.18590547 1.09293594],26.7831,0.848500,0.155519
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.8045,SBX,100,10,[1.18591965 1.07889618],10.1566,0.844204,0.451454
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.8513,SBX,300,10,[1.18591362 1.08497098],26.5626,0.846314,0.210163
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.8786,SBX,50,10,[1.18647957 1.07714907],3.5798,0.843580,0.186370
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.9824,SBX,300,10,[1.18591988 1.07867248],27.4282,0.844474,0.370377
BICOP1,Math,CMOEA/D-DMA,200,1,2,1,Polynomial,0.7434,SBX,500,10,[1.1861584  1.07010399],15.2738,0.841228,0.632727
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.9726,SBX,100,10,[1.18581336 1.07203947],6.2585,0.842214,0.219770
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.8344,SBX,150,10,[1.18560726 1.0624361 ],8.9346,0.840035,0.353033
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.8310,SBX,1000,10,[1.18591808 1.08045651],86.4276,0.845213,0.385207
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8927,SBX,1000,10,[1.185531   1.07612668],31.3666,0.843199,0.923840
BICOP1,Math,CMOEA/D-DMA,200,1,2,6,Polynomial,0.8874,SBX,150,10,[1.18915075 1.07855541],4.8669,0.842694,0.639815
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.8802,SBX,100,10,[1.18638536 1.0785661 ],10.2137,0.843232,0.644343
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8477,SBX,1000,10,[1.1858021  1.07965135],29.1188,0.843932,0.352623
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.9773,SBX,100,10,[1.18626764 1.06827088],6.5096,0.841502,0.380786
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.7184,SBX,1000,10,[1.18593182 1.08734425],10.6073,0.842132,0.081000
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8706,SBX,150,10,[1.1866596  1.06654237],9.0924,0.840928,0.704283
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.9462,SBX,300,10,[1.18591961 1.07894309],17.1728,0.843828,0.534697
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.8261,SBX,1000,10,[1.18665499 1.07647077],52.5066,0.843945,0.004699
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.9535,SBX,50,10,[1.19926081 1.05243803],0.6787,0.835803,0.496538
BICOP1,Math,CMOEA/D-DMA,500,1,2,6,Polynomial,0.9785,SBX,50,10,[1.18596771 1.10231271],9.1985,0.853738,0.192645
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.8171,SBX,1000,10,[1.18591993 1.07862189],55.4797,0.843782,0.628210
BICOP1,Math,CMOEA/D-DMA,500,1,2,4,Polynomial,0.7048,SBX,150,10,[1.18591478 1.08371814],21.7530,0.846480,0.513049
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8368,SBX,150,10,[1.18626903 1.08207089],9.0480,0.844306,0.660103
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.7263,SBX,1000,10,[1.18589022 1.07693333],86.9168,0.844280,0.573533
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.9933,SBX,50,10,[1.18585501 1.07413145],3.5430,0.842942,0.102526
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.8174,SBX,100,10,[1.18580205 1.08528388],15.0935,0.847792,0.334510
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8016,SBX,300,10,[1.19338892 1.06724248],9.5451,0.838479,0.953071
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.7434,SBX,50,10,[1.18903417 1.09310037],5.1689,0.839568,0.935533
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.7611,SBX,500,10,[1.1862251  1.07886876],15.4502,0.842250,0.779728
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9167,SBX,1000,10,[1.1856883  1.06659361],86.2941,0.841627,0.429828
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.7572,SBX,100,10,[1.19013739 1.07421242],1.2316,0.838728,0.421663
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.7889,SBX,100,10,[1.18591947 1.07907949],14.7093,0.843250,0.753781
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.9040,SBX,50,10,[1.21984816 1.10465222],0.6825,0.837759,0.789893
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.7903,SBX,300,10,[1.18554467 1.07864183],9.4250,0.844399,0.717197
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.7114,SBX,150,10,[1.18587426 1.07617733],8.6597,0.843488,0.159318
BICOP1,Math,CMOEA/D-DMA,200,1,2,1,Polynomial,0.9658,SBX,50,10,[1.18593902 1.07858007],1.8294,0.841824,0.176031
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.9514,SBX,300,20,[1.18820351 1.08401247],18.7809,0.843898,0.411750
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.8490,SBX,1000,20,[1.19511107 1.0922525 ],97.3393,0.844285,0.762345
BICOP1,Math,CMOEA/D-DMA,300,1,2,1,Polynomial,0.8651,SBX,1000,20,[1.21472001 1.11302795],65.3263,0.843656,0.987581
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.8483,SBX,500,20,[1.1856201  1.09298552],15.8003,0.848865,0.164075
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.7295,SBX,150,20,[1.18669496 1.08215164],22.2228,0.845182,0.285821
BICOP1,Math,CMOEA/D-DMA,400,1,2,8,Polynomial,0.7275,SBX,50,20,[1.18658354 1.07941745],6.1143,0.843250,0.114211
BICOP1,Math,CMOEA/D-DMA,200,1,2,6,Polynomial,0.9041,SBX,1000,20,[1.18955332 1.10852228],36.0778,0.840270,0.798008
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.8403,SBX,100,20,[1.1934442  1.07277224],10.6221,0.840340,0.403309
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.8462,SBX,1000,20,[1.21115209 1.09887485],35.8988,0.843972,0.837162
BICOP1,Math,CMOEA/D-DMA,500,1,2,4,Polynomial,0.8620,SBX,50,20,[1.23110341 1.10398928],8.1105,0.833026,0.740330
BICOP1,Math,CMOEA/D-DMA,300,1,2,1,Polynomial,0.7308,SBX,50,20,[1.18854153 1.07444312],3.6624,0.840109,0.126344
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.7306,SBX,1000,20,[1.20634072 1.10208872],138.6663,0.846115,0.881864
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.8893,SBX,1000,20,[1.19827219 1.0541042 ],14.1786,0.831851,0.605566
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.9863,SBX,500,20,[1.1860469  1.07516389],48.1911,0.843192,0.359317
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8982,SBX,100,20,[1.21881707 1.12102371],3.6634,0.840551,0.634547
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.8695,SBX,50,20,[3.17048908 2.04305403],0.6708,0.982420,0.091419
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.9151,SBX,150,20,[1.26148094 1.14123367],2.1928,0.856034,0.608285
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.9719,SBX,500,20,[1.19807176 1.08592732],48.4252,0.847559,0.577691
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.7683,SBX,100,20,[1.18675908 1.07678079],15.6538,0.845231,0.194076
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.8812,SBX,150,20,[1.22920487 1.13171255],21.8435,0.843462,0.915989
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.9142,SBX,150,20,[1.20091995 1.08567113],9.6455,0.837198,0.586217
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.8208,SBX,150,20,[1.29131258 1.12346099],2.3342,0.837508,0.901603
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.7499,SBX,100,20,[1.27749677 1.19105189],1.5721,0.832457,0.903326
BICOP1,Math,CMOEA/D-DMA,400,1,2,1,Polynomial,0.7062,SBX,500,20,[1.18858711 1.07230389],48.9640,0.842168,0.479112
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.7367,SBX,300,20,[1.24260266 1.09538073],3.5568,0.855272,0.021837
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.9796,SBX,500,20,[1.18870703 1.09081342],69.2357,0.841369,0.702832
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.9882,SBX,150,20,[1.2013177  1.10714539],9.7306,0.847051,0.531117
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.7714,SBX,50,20,[1.3744293  1.20870147],0.8079,0.831613,0.875195
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.8928,SBX,1000,20,[1.19054339 1.0771581 ],61.0403,0.842800,0.564617
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.8513,SBX,150,20,[1.24553836 1.16044505],5.7332,0.839064,0.978434
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.9380,SBX,150,20,[1.22394903 1.12285325],2.1042,0.847903,0.413392
BICOP1,Math,CMOEA/D-DMA,300,1,2,6,Polynomial,0.7874,SBX,50,20,[1.18650811 1.08744068],3.6300,0.837175,0.360700
BICOP1,Math,CMOEA/D-DMA,500,1,2,8,Polynomial,0.8481,SBX,150,20,[1.18910533 1.07859522],21.8023,0.839887,0.511000
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.8985,SBX,150,20,[1.25116672 1.15139928],2.2676,0.841437,0.736494
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.7551,SBX,500,20,[1.18598167 1.06565414],6.1295,0.839884,0.177219
BICOP1,Math,CMOEA/D-DMA,400,1,2,6,Polynomial,0.9141,SBX,500,20,[1.19269291 1.08661035],48.9546,0.838801,0.709297
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.9498,SBX,500,20,[1.20627713 1.07782594],31.3679,0.844332,0.616967
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.9291,SBX,150,20,[1.23855076 1.15906333],2.2429,0.843755,0.711509
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.9942,SBX,150,20,[1.18583213 1.07254998],22.4037,0.843557,0.143231
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.9931,SBX,50,20,[1.4198502  1.17280261],0.8171,0.844932,0.743550
BICOP1,Math,CMOEA/D-DMA,200,1,2,6,Polynomial,0.8798,SBX,50,20,[1.31352901 1.16679587],1.9747,0.851368,0.770266
BICOP1,Math,CMOEA/D-DMA,300,1,2,4,Polynomial,0.8401,SBX,100,20,[1.1977038  1.09590182],6.5812,0.831634,0.653720
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.7478,SBX,100,20,[1.19453912 1.08885873],1.3430,0.837241,0.249344
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.9008,SBX,100,20,[1.18842542 1.07399973],6.5220,0.842735,0.053996
BICOP1,Math,CMOEA/D-DMA,100,1,2,2,Polynomial,0.9917,SBX,50,20,[1.36717633 1.22222123],0.8087,0.838484,0.727277
BICOP1,Math,CMOEA/D-DMA,500,1,2,2,Polynomial,0.9706,SBX,500,20,[1.18618271 1.0880334 ],68.6529,0.847854,0.255879
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.8278,SBX,300,20,[1.19105834 1.07961402],3.7694,0.839480,0.160063
BICOP1,Math,CMOEA/D-DMA,500,1,2,4,Polynomial,0.9001,SBX,50,20,[2.75123507 1.24170218],8.2368,1.035277,0.016643
BICOP1,Math,CMOEA/D-DMA,200,1,2,4,Polynomial,0.9413,SBX,150,20,[1.18742158 1.05860931],5.0289,0.838233,0.077498
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.9876,SBX,100,20,[1.19001392 1.07721194],3.5000,0.840335,0.066147
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.9847,SBX,500,20,[1.23800944 1.12657558],7.6028,0.847316,0.827724
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.7141,SBX,100,20,[1.30010433 1.19949598],1.5005,0.864242,0.698460
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.8193,SBX,100,20,[1.2805655  1.15798782],6.8011,0.847596,0.958058
BICOP1,Math,CMOEA/D-DMA,100,1,2,6,Polynomial,0.9824,SBX,300,20,[1.23831705 1.08635867],4.4380,0.840216,0.711818
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.7063,SBX,100,20,[1.23132757 1.12303704],6.4383,0.855543,0.607119
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.8425,SBX,300,20,[1.18582062 1.07638018],41.8054,0.844120,0.359519
BICOP1,Math,CMOEA/D-DMA,300,1,2,2,Polynomial,0.7279,SBX,300,20,[1.20856465 1.11034556],18.4440,0.855027,0.572459
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.9571,SBX,100,20,[1.1887954 1.0815461],15.0880,0.840058,0.474636
BICOP1,Math,CMOEA/D-DMA,200,1,2,2,Polynomial,0.8129,SBX,100,20,[1.31073486 1.17440695],3.7571,0.866314,0.797970
BICOP1,Math,CMOEA/D-DMA,300,1,2,1,Polynomial,0.9352,SBX,150,20,[1.20483715 1.08402304],9.6165,0.843973,0.476448
BICOP1,Math,CMOEA/D-DMA,100,1,2,8,Polynomial,0.7915,SBX,500,20,[1.23007497 1.11564721],7.5651,0.829397,0.929586
BICOP1,Math,CMOEA/D-DMA,400,1,2,2,Polynomial,0.7524,SBX,1000,20,[1.18585556 1.09112332],94.1583,0.848039,0.518133
BICOP1,Math,CMOEA/D-DMA,200,1,2,1,Polynomial,0.7682,SBX,500,20,[1.18574974 1.06608211],15.6359,0.839556,0.133590
BICOP1,Math,CMOEA/D-DMA,200,1,2,8,Polynomial,0.8510,SBX,300,20,[1.18743579 1.12236012],10.2042,0.852294,0.476470
BICOP1,Math,CMOEA/D-DMA,100,1,2,4,Polynomial,0.9606,SBX,1000,20,[1.20302556 1.07173236],15.0522,0.825822,0.832463
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.7398,SBX,100,20,[1.22340435 1.14812073],14.9546,0.837682,0.993092
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.8378,SBX,300,20,[1.21175604 1.0894029 ],19.2228,0.840904,0.703928
BICOP1,Math,CMOEA/D-DMA,500,1,2,1,Polynomial,0.7982,SBX,50,20,[2.45038797 1.13298345],8.1278,0.996007,0.011950
BICOP1,Math,CMOEA/D-DMA,400,1,2,6,Polynomial,0.7456,SBX,50,20,[1.28229185 1.12440919],5.5675,0.853948,0.705422
BICOP1,Math,CMOEA/D-DMA,100,1,2,1,Polynomial,0.7626,SBX,100,20,[1.31469786 1.22558855],1.4909,0.871527,0.644587
BICOP1,Math,CMOEA/D-DMA,300,1,2,8,Polynomial,0.7649,SBX,500,20,[1.1869547  1.07879993],30.1336,0.844042,0.328869
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.9607,SBX,50,20,[1.19747937 1.08617897],5.9064,0.843819,0.346914
BICOP1,Math,CMOEA/D-DMA,400,1,2,4,Polynomial,0.7791,SBX,100,20,[1.18596037 1.07349685],10.9188,0.843150,0.096756
BICOP1,Math,CMOEA/D-DMA,400,1,2,6,Polynomial,0.7256,SBX,300,20,[1.2102475  1.09339839],30.7038,0.842556,0.763749
